time [µs] (car1),gt rel. x-position [m] (car1),gt rel. y-position [m] (car1),gt velocity [m/s] (car1),gt yaw angle [rad] (car1),gt yaw rate [rad/s] (car1),gt rel. x-velocity [m/s] (car1),gt rel. y-velocity [m/s] (car1),gt acceleration [m/s^2] (car1),ukf rel. x-position [m] (car1),ukf rel. y-position [m] (car1),ukf velocity [m/s] (car1),ukf yaw angle [rad] (car1),ukf yaw rate [rad/s] (car1),ukf rel. x-velocity [m/s] (car1),ukf rel. y-velocity [m/s] (car1),x-position error [m] (car1),y-position error [m] (car1),velocity error [m/s] (car1),yaw angle error [rad] (car1),yaw rate error [rad/s] (car1),x-velocity error [m/s] (car1),y-velocity error [m/s] (car1),NIS Lidar (car1),NIS Radar (car1),time [µs] (car2),gt rel. x-position [m] (car2),gt rel. y-position [m] (car2),gt velocity [m/s] (car2),gt yaw angle [rad] (car2),gt yaw rate [rad/s] (car2),gt rel. x-velocity [m/s] (car2),gt rel. y-velocity [m/s] (car2),gt acceleration [m/s^2] (car2),ukf rel. x-position [m] (car2),ukf rel. y-position [m] (car2),ukf velocity [m/s] (car2),ukf yaw angle [rad] (car2),ukf yaw rate [rad/s] (car2),ukf rel. x-velocity [m/s] (car2),ukf rel. y-velocity [m/s] (car2),x-position error [m] (car2),y-position error [m] (car2),velocity error [m/s] (car2),yaw angle error [rad] (car2),yaw rate error [rad/s] (car2),x-velocity error [m/s] (car2),y-velocity error [m/s] (car2),NIS Lidar (car2),NIS Radar (car2),time [µs] (car3),gt rel. x-position [m] (car3),gt rel. y-position [m] (car3),gt velocity [m/s] (car3),gt yaw angle [rad] (car3),gt yaw rate [rad/s] (car3),gt rel. x-velocity [m/s] (car3),gt rel. y-velocity [m/s] (car3),gt acceleration [m/s^2] (car3),ukf rel. x-position [m] (car3),ukf rel. y-position [m] (car3),ukf velocity [m/s] (car3),ukf yaw angle [rad] (car3),ukf yaw rate [rad/s] (car3),ukf rel. x-velocity [m/s] (car3),ukf rel. y-velocity [m/s] (car3),x-position error [m] (car3),y-position error [m] (car3),velocity error [m/s] (car3),yaw angle error [rad] (car3),yaw rate error [rad/s] (car3),x-velocity error [m/s] (car3),y-velocity error [m/s] (car3),NIS Lidar (car3),NIS Radar (car3),
3166666,7.246384919,2.391006414,5.850011349,-0.585001230,-0.296463996,4.877221107,-3.230378866,0.000000000,7.262930329,2.403728265,5.845619082,-0.558706305,-0.535860291,4.956743567,-3.098702255,-0.016545410,-0.012721851,0.004392266,-0.026294925,0.239396295,-0.079522460,-0.131676611,1.484383597,2.054452749,3166666,5.799998283,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,5.835421456,-4.018687657,-5.910574728,0.007583205,0.029891939,-5.910404785,-0.044820673,-0.035423173,0.018687657,-0.089425272,-0.007583205,-0.029891939,-0.089595215,0.044820673,1.230170536,1.978702000,3166666,-1.111370299,3.837390081,7.500005245,0.366666764,0.000000000,7.001461506,2.688795090,2.500000000,-1.205839297,3.812962798,6.696438181,0.395110805,0.132364474,6.180503870,2.577529093,0.094468998,0.024427282,0.803567064,-0.028444041,-0.132364474,0.820957636,0.111265996,3.469353597,1.699482168,
3200000,7.408958972,2.283327114,5.850011349,-0.604501247,-0.296463996,4.813305378,-3.324864626,0.000000000,7.436317246,2.278275624,5.909691697,-0.582626361,-0.534523789,4.934713467,-3.251624050,-0.027358275,0.005051490,-0.059680349,-0.021874886,0.238059793,-0.121408089,-0.073240576,1.508850253,0.370413508,3200000,5.599998266,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,5.637936812,-4.039240428,-5.914417513,0.023514084,0.070302015,-5.912782512,-0.139059296,-0.037938546,0.039240428,-0.085582487,-0.023514084,-0.070302015,-0.087217488,0.139059296,1.012976348,0.252670761,3200000,-0.877988238,3.927016587,7.500005245,0.241666675,-2.920141459,7.282058716,1.794910312,0.000000000,-0.977373806,3.878302180,6.710095910,0.370047889,0.009667383,6.255889700,2.426773822,0.099385568,0.048714407,0.789909335,-0.128381214,-2.929808841,1.026169015,-0.631863510,2.399540387,2.860578225,
3233333,7.569402486,2.172498290,5.850011349,-0.624001265,-0.296463996,4.747559547,-3.418085814,0.000000000,7.607019163,2.169015145,5.944786363,-0.591065795,-0.489520504,4.936236953,-3.312710317,-0.037616677,0.003483145,-0.094775014,-0.032935470,0.193056507,-0.188677405,-0.105375496,0.710898724,3.185747075,3233333,5.399998248,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,5.441501073,-4.061428483,-5.905181501,0.042997633,0.125056214,-5.899723603,-0.253830594,-0.041502826,0.061428483,-0.094818499,-0.042997633,-0.125056214,-0.100276397,0.253830594,0.461821695,2.639263762,3233333,-0.635252941,3.986846932,7.500005245,0.116666585,-2.920141459,7.449021339,0.873016417,0.000000000,-0.757243765,3.934221321,6.670952038,0.326975538,-0.194973479,6.317512131,2.142578253,0.121990824,0.052625611,0.829053207,-0.210308953,-2.725167980,1.131509208,-1.269561836,0.668557084,12.094191125,
3266666,7.727654472,2.058562089,5.850011349,-0.643501282,-0.296463996,4.680008411,-3.510007620,0.000000000,7.749885280,2.032024756,5.949811536,-0.622926621,-0.519445382,4.832285231,-3.471206816,-0.022230808,0.026537333,-0.099800187,-0.020574660,0.222981386,-0.152276820,-0.038800804,2.281736185,9.200834560,3266666,5.199998230,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,5.209589992,-4.078815293,-5.998279226,0.052957743,0.130394962,-5.989870037,-0.317506870,-0.009591762,0.078815293,-0.001720774,-0.052957743,-0.130394962,-0.010129963,0.317506870,1.870220450,9.874653244,3266666,-0.386952210,4.015947480,7.500005245,-0.008333504,-2.920141459,7.499744415,-0.062500596,0.000000000,-0.514200459,3.945844051,6.626136196,0.240132229,-0.552645884,6.436009390,1.575901015,0.127248249,0.070103430,0.873869050,-0.248465733,-2.367495574,1.063735025,-1.638401611,0.349465461,38.381490531,
3300000,7.883654758,1.941561830,5.850011349,-0.624001265,0.296463996,4.747559547,-3.418085814,0.000000000,7.916331811,1.928544631,5.952372826,-0.626961768,-0.476228538,4.820313268,-3.492180158,-0.032677053,0.013017199,-0.102361477,0.002960503,0.772692534,-0.072753720,0.074094344,0.388420912,3.495555418,3300000,4.999998212,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,5.015112028,-4.080309852,-5.984104084,0.049321126,0.108772626,-5.976827172,-0.295023106,-0.015113816,0.080309852,-0.015895916,-0.049321126,-0.108772626,-0.023172828,0.295023106,0.879663007,2.729232317,3300000,-0.136960719,4.013864127,7.566671848,-0.008333504,0.000000000,7.566409111,-0.063056156,2.000000000,-0.265402756,3.980629386,6.683509204,0.172400393,-0.786801772,6.584431685,1.146540300,0.128442037,0.033234741,0.883162644,-0.180733897,0.786801772,0.981977426,-1.209596456,0.790155739,16.288944114,
3333333,8.041906744,1.827625629,5.850011349,-0.604501247,0.296463996,4.813305378,-3.324864626,0.000000000,8.079202593,1.850271110,5.917909187,-0.611431993,-0.380679637,4.845742852,-3.397120157,-0.037295849,-0.022645481,-0.067897839,0.006930746,0.677143633,-0.032437474,0.072255531,1.488865250,2.515973063,3333333,4.799998194,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,4.828096833,-4.064279116,-5.928033952,0.038505346,0.085448632,-5.923639861,-0.228204598,-0.028098639,0.064279116,-0.071966048,-0.038505346,-0.085448632,-0.076360139,0.228204598,2.738504518,1.451352266,3333333,0.115252938,4.011762255,7.633338451,-0.008333504,0.000000000,7.633073330,-0.063611716,2.000000000,-0.024943491,4.016699274,6.739360216,0.124948395,-0.891835972,6.686820836,0.839882865,0.140196429,-0.004937018,0.893978235,-0.133281899,0.891835972,0.946252493,-0.903494581,1.441375309,4.242977747,
3366666,8.202350259,1.716796805,5.850011349,-0.585001230,0.296463996,4.877221107,-3.230378866,0.000000000,8.237962202,1.713550247,5.900107924,-0.654431164,-0.500354821,4.681112066,-3.591443072,-0.035611943,0.003246558,-0.050096575,0.069429933,0.796818817,0.196109042,0.361064206,1.752641046,3.773791019,3366666,4.599998176,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,4.647776636,-4.026125934,-5.930918871,-0.015705706,-0.116587587,-5.930187398,0.093145436,-0.047778460,0.026125934,-0.069081129,0.015705706,0.116587587,-0.069812602,-0.093145436,1.604310786,8.727283562,3366666,0.369688716,4.009641865,7.700005054,-0.008333504,0.000000000,7.699737549,-0.064167276,2.000000000,0.248531357,4.005282521,6.839409068,0.035752631,-1.144646468,6.835038294,0.244474775,0.121157359,0.004359344,0.860595987,-0.044086135,1.144646468,0.864699255,-0.308642051,6.838843928,10.618941975,
3400000,8.364924312,1.609117505,5.850011349,-0.565501213,0.296463996,4.939282417,-3.134664774,0.000000000,8.379595017,1.633689153,5.842712951,-0.637635240,-0.388216361,4.694653379,-3.478149548,-0.014670706,-0.024571649,0.007298397,0.072134027,0.684680358,0.244629038,0.343484774,5.589850252,2.305845345,3400000,4.399998158,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,4.427751621,-4.016906110,-5.967072878,-0.017481675,-0.100899160,-5.966161105,0.104309118,-0.027753463,0.016906110,-0.032927122,0.017481675,0.100899160,-0.033838895,-0.104309118,6.474626024,0.411025655,3400000,0.626346644,4.007502955,7.766671658,-0.008333504,0.000000000,7.766401768,-0.064722836,2.000000000,0.475770100,4.024927748,6.857361409,0.015253204,-1.065129269,6.856563706,0.104592674,0.150576544,-0.017424793,0.909310249,-0.023586708,1.065129269,0.909838061,-0.169315510,1.868780434,2.200363350,
3433333,8.529567063,1.504628670,5.850011349,-0.546001196,0.296463996,4.999465466,-3.037758827,0.000000000,8.543588395,1.529552076,5.896480254,-0.622778728,-0.269040873,4.789479638,-3.439384274,-0.014021333,-0.024923406,-0.046468905,0.076777532,0.565504869,0.209985827,0.401625446,0.186059372,6.306249322,3433333,4.199998140,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,4.219585412,-4.018855437,-5.963838363,-0.006709905,-0.041385648,-5.963704109,0.040016486,-0.019587271,0.018855437,-0.036161637,0.006709905,0.041385648,-0.036295891,-0.040016486,0.450169897,2.890367292,3433333,0.885226723,4.005345527,7.833338261,-0.008333504,0.000000000,7.833065987,-0.065278396,2.000000000,0.742222619,4.034455266,7.005273560,0.000712197,-0.932479116,7.005271783,0.004989131,0.143004103,-0.029109738,0.828064701,-0.009045701,0.932479116,0.827794203,-0.070267527,0.974169225,9.918796297,
3466666,8.696215928,1.403370034,5.850011349,-0.526501179,0.296463996,5.057747364,-2.939697742,0.000000000,8.720850775,1.449774939,5.893842557,-0.600851456,-0.177350060,4.861562837,-3.332054452,-0.024634847,-0.046404904,-0.043831208,0.074350277,0.473814057,0.196184527,0.392356709,2.762190289,3.604211479,3466666,3.999998122,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,4.062419491,-3.981079340,-5.829926728,-0.031915556,-0.088080397,-5.826957791,0.186033767,-0.062421369,-0.018920660,-0.170073272,0.031915556,0.088080397,-0.173042209,-0.186033767,2.529177484,2.202160645,3466666,1.146328922,4.003169581,7.900004864,-0.008333504,0.000000000,7.899730206,-0.065833956,2.000000000,1.005774928,4.047009902,7.131195135,-0.012530012,-0.832078847,7.130635339,-0.089351622,0.140553995,-0.043840321,0.768809729,0.004196508,0.832078847,0.769094866,0.023517666,7.433711300,3.466321466,
3500000,8.864807516,1.305380103,5.850011349,-0.507001162,0.296463996,5.114106178,-2.840518713,0.000000000,8.883996666,1.312056395,5.978658710,-0.610677317,-0.154751874,4.898074842,-3.428297363,-0.019189149,-0.006676292,-0.128647361,0.103676155,0.451215871,0.216031336,0.587778650,2.110879028,1.449566459,3500000,3.799998105,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,3.837511519,-4.004548218,-5.929418652,-0.014341747,-0.044243499,-5.928808864,0.085035305,-0.037513414,0.004548218,-0.070581348,0.014341747,0.044243499,-0.071191136,-0.085035305,2.673111926,0.288319713,3500000,1.409653272,4.000975115,7.966671467,-0.008333504,0.000000000,7.966394424,-0.066389516,2.000000000,1.277162741,4.038674500,7.266033383,-0.025436350,-0.723265501,7.263682919,-0.184801438,0.132490531,-0.037699385,0.700638084,0.017102846,0.723265501,0.702711505,0.118411922,1.344222450,7.304872424,
3533333,9.035277724,1.210696143,5.850011349,-0.487501115,0.296463996,5.168520927,-2.740259886,0.000000000,9.054246914,1.198931407,6.019427568,-0.605180505,-0.106015356,4.950373739,-3.424515746,-0.018969189,0.011764736,-0.169416219,0.117679391,0.402479352,0.218147189,0.684255860,0.092156810,1.348487652,3533333,3.599998087,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,3.636277504,-4.002703773,-5.940747601,-0.015370631,-0.044741038,-5.940045845,0.091309441,-0.036279417,0.002703773,-0.059252399,0.015370631,0.044741038,-0.059954155,-0.091309441,0.029105363,0.545732563,3533333,1.675199773,3.998762131,8.033338547,-0.008333504,0.000000000,8.033059120,-0.066945083,2.000000000,1.560033554,4.031094007,7.429971728,-0.035466604,-0.619382639,7.425299211,-0.263460621,0.115166219,-0.032331876,0.603366819,0.027133100,0.619382639,0.607759909,0.196515538,1.957067365,6.142233468,
3566666,9.207561761,1.119354140,5.850011349,-0.468001068,0.296463996,5.220970154,-2.638958931,0.000000000,9.231425580,1.093954136,6.029354086,-0.599862651,-0.083101797,4.976708209,-3.403745892,-0.023863819,0.025400004,-0.179342737,0.131861584,0.379565793,0.244261945,0.764786961,0.519953635,4.672652246,3566666,3.399998069,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,3.434794468,-4.002619313,-5.971399379,-0.022725782,-0.080601164,-5.969857447,0.135693039,-0.034796399,0.002619313,-0.028600621,0.022725782,0.080601164,-0.030142553,-0.135693039,0.223469876,5.546610374,3566666,1.942968424,3.996530628,8.100005150,-0.008333504,0.000000000,8.099723816,-0.067500643,2.000000000,1.854367080,4.027116159,7.607723541,-0.049304120,-0.562172088,7.598478621,-0.374940165,0.088601344,-0.030585531,0.492281609,0.040970616,0.562172088,0.501245195,0.307439522,1.612869815,9.390231374,
3600000,9.381594107,1.031388838,5.850011349,-0.448501021,0.296463996,5.271433830,-2.536654472,0.000000000,9.421901817,0.973208673,6.184954146,-0.575698186,0.054886140,5.188016232,-3.367216263,-0.040307710,0.058180165,-0.334942797,0.127197165,0.241577856,0.083417598,0.830561791,0.819753560,13.056433229,3600000,3.199998051,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,3.222636008,-4.035127968,-5.985983997,0.019413825,0.079589374,-5.984855984,-0.116203546,-0.022637957,0.035127968,-0.014016003,-0.019413825,-0.079589374,-0.015144016,0.116203546,0.953971865,9.085209156,3600000,2.212959226,3.994280607,8.166671753,-0.008333504,0.000000000,8.166387558,-0.068056203,2.000000000,2.164944694,4.013819396,7.863202526,-0.038058671,-0.354620148,7.857508437,-0.299190799,0.048014532,-0.019538789,0.303469226,0.029725167,0.354620148,0.308879121,0.231134596,3.126495316,22.803266059,
3633333,9.557308570,0.946833682,5.850011349,-0.429000974,0.296463996,5.319893360,-2.433385372,0.000000000,9.607499476,0.887014258,6.215424575,-0.545271092,0.153414716,5.314105475,-3.223629268,-0.050190907,0.059819424,-0.365413227,0.116270118,0.143049280,0.005787886,0.790243896,1.077376118,2.682246202,3633333,2.999998033,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,3.023063428,-4.040231324,-5.974377886,0.029680986,0.116719022,-5.971746482,-0.177299390,-0.023065395,0.040231324,-0.025622114,-0.029680986,-0.116719022,-0.028253518,0.177299390,0.717054566,1.112844571,3633333,2.485172149,3.992012067,8.233338356,-0.008333504,0.000000000,8.233052254,-0.068611763,2.000000000,2.460626397,4.012950692,8.021063404,-0.029713258,-0.230442807,8.017522856,-0.238296860,0.024545752,-0.020938625,0.212274952,0.021379754,0.230442807,0.215529398,0.169685097,1.202192469,7.117647979,
3666666,9.734638363,0.865720835,5.850011349,-0.409500927,0.296463996,5.366330624,-2.329191208,0.000000000,9.802683800,0.792845519,6.276700450,-0.518812200,0.233182546,5.450741665,-3.112295590,-0.068045437,0.072875316,-0.426689101,0.109311273,0.063281451,-0.084411041,0.783104382,0.551311947,2.113714756,3666666,2.799998015,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,2.834537609,-4.052668716,-5.941464469,0.043192767,0.158297481,-5.935923088,-0.256548504,-0.034539593,0.052668716,-0.058535531,-0.043192767,-0.158297481,-0.064076912,0.256548504,0.749048233,0.415393854,3666666,2.759607252,3.989725008,8.300004959,-0.008333504,0.000000000,8.299716949,-0.069167323,2.000000000,2.758971775,4.010748281,8.168793476,-0.020766751,-0.121954752,8.167032111,-0.169627110,0.000635476,-0.021023273,0.131211483,0.012433247,0.121954752,0.132684838,0.100459787,1.647952628,5.447535723,
3700000,9.913516060,0.788081121,5.850011349,-0.390000880,0.296463996,5.410726547,-2.224111319,0.000000000,9.986536322,0.635663044,6.358877212,-0.543599285,0.154130039,5.442261644,-3.288937153,-0.073020262,0.152418077,-0.508865863,0.153598405,0.142333957,-0.031535096,1.064825835,0.914698936,6.301812444,3700000,2.599997997,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,2.610749785,-4.077477992,-6.045240174,0.043602914,0.100853925,-6.039494437,-0.263506571,-0.010751787,0.077477992,0.045240174,-0.043602914,-0.100853925,0.039494437,0.263506571,1.734770105,9.458103650,3700000,3.036264505,3.987419430,8.366671562,-0.008333504,0.000000000,8.366380692,-0.069722883,2.000000000,3.086044006,3.955083834,8.359271097,-0.051600590,-0.176984396,8.348144781,-0.431151925,-0.049779501,0.032335596,0.007400466,0.043267085,0.176984396,0.018235911,0.361429042,3.364109323,7.409843258,
3733333,10.093873620,0.713944074,5.850011349,-0.370500833,0.296463996,5.453065395,-2.118185759,0.000000000,10.161190025,0.582344976,6.237062210,-0.511308881,0.203744262,5.439371856,-3.051913961,-0.067316405,0.131599098,-0.387050861,0.140808048,0.092719735,0.013693539,0.933728202,3.418065728,0.359908668,3733333,2.399997979,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,2.417431755,-4.057103957,-6.012849826,0.018752467,0.006117904,-6.011792633,-0.112749158,-0.017433775,0.057103957,0.012849826,-0.018752467,-0.006117904,0.011792633,0.112749158,1.741648624,1.394676186,3733333,3.315143880,3.985095334,8.433338165,-0.008333504,0.000000000,8.433045387,-0.070278443,2.000000000,3.358830875,3.957318461,8.345377245,-0.047071088,-0.143134767,8.336133579,-0.392680940,-0.043686996,0.027776873,0.087960920,0.038737584,0.143134767,0.096911808,0.322402496,1.064862279,0.071128214,
3766666,10.275642470,0.643337880,5.850011349,-0.351000786,0.296463996,5.493330956,-2.011454582,0.000000000,10.332071549,0.501993620,6.201732121,-0.491906110,0.240168237,5.466418739,-2.929120596,-0.056429079,0.141344260,-0.351720772,0.140905324,0.056295759,0.026912216,0.917666013,2.215904854,3.305976766,3766666,2.199997962,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,2.189283887,-4.058922545,-6.090314506,0.016832831,-0.007384477,-6.089451698,-0.102512394,0.010714075,0.058922545,0.090314506,-0.016832831,0.007384477,0.089451698,0.102512394,0.708949512,3.837326391,3766666,3.596245404,3.982752719,8.500004768,-0.008333504,0.000000000,8.499709129,-0.070834003,2.000000000,3.641470452,3.942712616,8.388903194,-0.044354858,-0.092752039,8.380652578,-0.371966618,-0.045225048,0.040040103,0.111101575,0.036021354,0.092752039,0.119056552,0.301132615,0.693409964,4.238589504,
3800000,10.458753511,0.576289390,5.850011349,-0.331500739,0.296463996,5.531507492,-1.903958917,0.000000000,10.511886958,0.467865078,6.084488367,-0.449836206,0.309603583,5.479193333,-2.645645310,-0.053133447,0.108424311,-0.234477019,0.118335467,-0.013139587,0.052314159,0.741686394,5.010911308,0.408580387,3800000,1.999997944,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,1.990457416,-4.039028542,-6.065995769,-0.002139035,-0.066747333,-6.065981892,0.012975366,0.009540528,0.039028542,0.065995769,0.002139035,0.066747333,0.065981892,-0.012975366,3.095442873,0.839709232,3800000,3.879569050,3.980391586,8.566671371,-0.008333504,0.000000000,8.566373825,-0.071389563,2.000000000,3.920558870,3.949609399,8.388924410,-0.036982768,-0.059338874,8.383188193,-0.310174931,-0.040989820,0.030782187,0.177746961,0.028649264,0.059338874,0.183185632,0.238785368,2.570708385,0.315971194,
3833333,10.643137097,0.512824093,5.850011349,-0.312000692,0.296463996,5.567580700,-1.795739055,0.000000000,10.687971024,0.401467623,6.089979231,-0.421598549,0.371116712,5.556715980,-2.492138551,-0.044833927,0.111356469,-0.239967882,0.109597857,-0.074652716,0.010864720,0.696399496,4.816540244,2.074383640,3833333,1.799997926,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,1.768187606,-4.052619918,-6.127874518,0.011320624,-0.010452433,-6.127481858,-0.069369879,0.031810320,0.052619918,0.127874518,-0.011320624,0.010452433,0.127481858,0.069369879,2.870633660,1.437851299,3833333,4.165114846,3.978011933,8.633337975,-0.008333504,0.000000000,8.633037567,-0.071945123,2.000000000,4.183343896,3.965683254,8.383437054,-0.011040698,0.060530927,8.382926101,-0.092557117,-0.018229050,0.012328679,0.249900921,0.002707194,-0.060530927,0.250111466,0.020611993,3.988341309,3.989997383,
3866666,10.828723133,0.452966121,5.850011349,-0.292500645,0.296463996,5.601536751,-1.686836362,0.000000000,10.880117181,0.324033479,6.064289641,-0.409218331,0.358638505,5.563574120,-2.412934285,-0.051394048,0.128932641,-0.214278292,0.116717686,-0.062174509,0.037962631,0.726097923,2.867673764,1.237536587,3866666,1.599997908,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,1.585815265,-4.043977647,-6.063181006,-0.004272467,-0.070378003,-6.063125667,0.025904662,0.014182643,0.043977647,0.063181006,0.004272467,0.070378003,0.063125667,-0.025904662,4.611680490,1.686455267,3866666,4.452882793,3.975613762,8.700004578,-0.008333504,0.000000000,8.699702263,-0.072500683,2.000000000,4.494472064,3.934839899,8.480394674,-0.027901867,0.008177213,8.477093834,-0.236588145,-0.041589271,0.040773863,0.219609904,0.019568363,-0.008177213,0.222608429,0.164087461,3.535558309,0.649298290,
3900000,11.015441030,0.396738239,5.850011349,-0.273000598,0.296463996,5.633363247,-1.577292442,0.000000000,11.079237885,0.265716509,6.082982134,-0.379106883,0.408116564,5.651063276,-2.251256427,-0.063796855,0.131021730,-0.232970786,0.106106285,-0.111652568,-0.017700029,0.673963985,2.286843080,0.867866490,3900000,1.399997890,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,1.395620133,-4.045615189,-6.025395506,0.000571594,-0.034730326,-6.025394522,-0.003444082,0.004377757,0.045615189,0.025395506,-0.000571594,0.034730326,0.025394522,0.003444082,2.894517462,1.121610006,3900000,4.742872890,3.973197073,8.766671181,-0.008333504,0.000000000,8.766366959,-0.073056243,2.000000000,4.802449354,3.923244839,8.588945511,-0.025025831,0.045449331,8.586256057,-0.214923061,-0.059576464,0.049952234,0.177725670,0.016692327,-0.045449331,0.180110902,0.141866817,1.951728972,1.899660549,
